2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,0.746,45.244,1670.041,79.436,0.000,59,59,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,2.795,45.251,1670.408,95.930,0.000,184,184,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,24,2549,6.510,47.271,1669.356,8.963,0.000,349,349,0,24
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,40.266,1548.503,0.698,1.137,0.000,647,647,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,44.094,1514.319,5.776,1.479,0.000,649,649,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,28,2549,56.088,1418.542,1.579,0.655,0.000,652,652,0,28
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,29,2549,71.286,1547.275,3.175,4.964,0.000,655,655,0,29
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,94.603,893.283,0.630,1.624,0.000,660,660,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,29,2549,100.556,1548.147,2.615,4.362,0.000,662,662,0,29
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,123.722,917.628,7.550,3.860,0.000,665,665,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,124.409,1500.355,1.570,0.650,0.000,667,667,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,126.789,315.732,4.300,1.138,0.000,669,669,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,127.502,261.896,1.588,0.652,0.000,671,671,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,128.967,1481.170,3.297,0.985,0.000,673,673,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,129.503,1420.198,1.050,0.812,0.000,676,676,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,130.365,466.907,4.837,0.813,0.000,677,677,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,131.439,590.841,5.273,4.634,0.000,680,680,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,131.975,1480.821,1.884,0.493,0.000,686,686,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,133.218,1483.607,2.965,0.975,0.000,687,687,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,134.324,348.520,2.470,0.652,0.000,691,691,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,134.986,1344.482,1.063,0.487,0.000,693,693,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,28,2549,135.015,849.488,1.417,0.486,0.000,694,694,0,28
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,137.313,108.582,2.257,0.650,0.000,696,696,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,137.299,319.787,1.058,0.488,0.000,697,697,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,137.338,1318.083,5.941,0.812,0.000,698,698,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,137.295,1697.029,1.732,0.655,0.000,699,699,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,138.181,199.077,6.897,0.975,0.000,704,704,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,138.191,1700.002,4.408,0.988,0.000,705,705,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,138.190,1613.566,1.917,0.812,0.000,706,706,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,138.225,352.582,1.945,0.971,0.000,707,707,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,139.226,1609.213,3.652,0.812,0.000,712,712,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,140.010,525.704,2.010,0.489,0.000,714,714,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,29,2549,141.193,613.320,4.386,4.866,0.000,718,718,0,29
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,141.260,1248.745,5.784,2.240,0.000,719,719,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,141.962,947.549,2.047,0.490,0.000,723,723,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,141.917,1318.630,2.599,0.650,0.000,724,724,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,141.950,1374.437,3.690,0.660,0.000,725,725,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,27,2549,143.387,1549.732,0.624,2.114,0.000,729,729,0,27
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,28,2549,143.819,1388.741,1.604,0.167,0.000,731,731,0,28
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,145.367,865.508,2.362,0.490,0.000,732,732,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,148.449,121.598,22.093,2.438,0.000,735,735,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,148.467,1629.830,3.621,0.812,0.000,736,736,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,148.942,115.347,8.817,1.418,0.000,741,741,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,149.496,611.434,6.426,5.039,0.000,743,743,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,151.627,1548.326,0.780,0.815,0.000,746,746,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,152.884,1349.977,1.950,0.487,0.000,748,748,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,153.534,1035.284,2.223,0.491,0.000,750,750,0,26
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,26,2549,153.519,1157.193,3.331,4.408,0.000,751,751,0,29
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,153.513,1105.149,1.245,0.491,0.000,752,752,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,153.633,1153.053,0.901,0.652,0.000,753,753,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,154.427,1153.056,1.441,1.786,0.000,759,759,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,155.506,1153.780,0.540,0.651,0.000,761,761,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,155.862,1057.191,1.413,0.811,0.000,765,765,0,15
2549,'02 439702_75087',0,'TERMINE',1229.444,0.000,'1500EV6BMS',0,15,2549,156.972,1160.793,0.815,1.787,0.000,766,766,0,15
