1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,58.479,1423.444,3.013,2.275,0.000,408,408,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,59.911,602.771,3.671,3.684,0.000,416,416,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,83.308,1639.275,1.043,1.625,0.000,427,427,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,85.971,1214.988,3.689,4.170,0.000,433,433,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,117.275,823.818,8.503,7.342,0.000,447,447,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,140.799,1462.088,2.526,0.975,0.000,540,540,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1210.757,489.346,1.602,2.275,0.000,3548,3548,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1217.285,472.973,0.890,1.625,0.000,3567,3567,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1224.009,1330.311,1.650,1.625,0.000,3617,3617,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1224.115,1328.137,2.770,2.765,0.000,3618,3618,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1268.158,281.489,1.238,1.300,0.000,3739,3739,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1202.224,1716.952,4.725,4.062,0.000,3510,3510,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1202.538,1716.425,5.075,3.250,0.000,3514,3514,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1202.851,1716.079,5.600,2.925,0.000,3515,3515,0'
1330,'01 389801_73349 E',0,'TERMINE',1287.400,0.000,'M1500',0,13,1330,1203.329,505.182,1.602,2.113,0.000,3519,3519,0'
